Temperature,Humidity,Moisture,Soil Type,Crop Type,Nitrogen,Potassium,Phosphorous,Fertilizer Name
27.3,82.1,11.1,loamy,groundnut,113.5,100.0,40.0,No Fertilizer Needed
35.4,78.3,32.3,alluvial,coffee,101.8,60.0,40.0,DAP
27.6,35.5,49.5,black,onion,90.0,105.3,48.6,Urea
32.5,72.8,33.2,red,sorghum,82.1,76.7,40.0,DAP
30.2,21.4,47.2,sandy,tomato,100.0,100.0,50.0,Urea
38.8,57.3,52.6,sandy,rice,120.0,50.1,60.0,DAP
13.6,70.6,12.1,loamy,mango,60.0,97.0,30.0,Urea
31.5,23.0,26.4,red,cotton,90.9,79.7,45.0,DAP
12.1,44.0,44.9,black,tomato,131.6,114.2,50.0,DAP
37.5,25.5,44.5,sandy,watermelon,80.0,60.0,40.0,Urea
17.3,63.3,45.2,loamy,tomato,100.0,108.2,50.0,DAP
21.0,86.9,32.5,clay,onion,96.3,149.3,50.3,No Fertilizer Needed
27.5,59.8,27.9,sandy,watermelon,80.0,60.0,40.0,DAP
38.7,62.9,43.0,black,soybean,137.0,126.7,51.7,No Fertilizer Needed
10.8,31.1,39.7,black,potato,153.7,118.3,60.0,DAP
18.8,56.5,28.9,sandy,mango,60.0,52.7,30.0,DAP
11.0,27.3,60.0,clay,onion,125.3,123.9,63.7,No Fertilizer Needed
26.1,77.3,56.0,loamy,tomato,100.0,108.1,50.0,DAP
15.7,59.2,10.1,clay,cotton,129.2,82.2,45.0,DAP
16.3,29.4,52.9,black,pearl millet,140.6,98.0,30.0,No Fertilizer Needed
13.5,72.8,21.5,black,groundnut,82.3,65.9,40.0,No Fertilizer Needed
33.9,49.3,30.1,red,onion,90.0,76.0,40.0,Urea
39.0,84.4,38.5,alluvial,tea,120.0,119.2,40.0,Urea
23.6,38.9,26.0,red,tea,120.0,80.0,40.0,DAP
32.5,51.8,52.3,red,mango,60.0,44.8,30.0,Urea
34.2,87.2,59.3,black,beans,131.8,176.3,45.9,No Fertilizer Needed
33.0,22.5,25.3,alluvial,groundnut,65.8,89.0,40.0,No Fertilizer Needed
24.8,58.4,32.2,red,maize,82.0,46.5,40.0,DAP
22.1,73.3,32.5,sandy,soybean,58.3,53.3,40.0,DAP
28.7,27.9,57.6,clay,tea,120.0,150.8,58.2,Urea
26.3,47.7,27.4,sandy,rice,120.0,62.6,60.0,Urea
35.4,80.4,21.6,alluvial,maize,80.0,100.7,40.0,DAP
14.0,38.8,24.0,black,chickpea,51.1,129.8,44.0,No Fertilizer Needed
18.2,59.6,18.0,alluvial,coffee,100.0,117.6,42.1,Urea
11.8,53.8,40.8,clay,beans,76.3,68.7,49.5,No Fertilizer Needed
38.6,22.0,46.5,red,groundnut,69.2,57.8,40.0,DAP
22.2,32.8,28.7,red,groundnut,98.5,85.1,40.0,No Fertilizer Needed
10.4,78.3,44.7,loamy,potato,120.0,100.0,60.0,10-26-26
11.5,33.5,29.1,red,sweet potato,60.6,80.0,40.0,10-26-26
14.5,48.0,44.7,clay,pearl millet,85.9,69.5,63.0,No Fertilizer Needed
27.8,74.6,21.8,clay,wheat,183.6,67.7,50.0,No Fertilizer Needed
15.9,87.1,39.2,loamy,coffee,100.0,80.4,40.0,Urea
12.9,37.0,26.7,clay,rice,170.7,55.4,64.5,No Fertilizer Needed
28.5,26.3,47.6,sandy,chickpea,22.6,30.0,40.0,DAP
26.2,46.6,12.1,sandy,cotton,90.0,50.5,45.0,Urea
15.6,21.7,51.2,sandy,pearl millet,60.0,55.8,30.0,Urea
40.0,27.8,18.4,clay,onion,172.0,105.8,64.4,No Fertilizer Needed
17.7,37.1,12.7,black,rice,151.7,165.5,60.0,DAP
15.5,30.1,42.4,sandy,banana,100.0,200.0,40.0,10-26-26
32.7,29.9,46.6,loamy,coffee,126.3,78.8,40.0,No Fertilizer Needed
34.7,75.8,33.7,alluvial,banana,100.0,200.0,40.0,10-26-26
29.2,44.7,14.7,black,potato,145.9,100.0,60.0,10-26-26
34.6,70.4,11.2,red,chickpea,97.0,95.5,40.0,DAP
26.2,27.8,11.9,red,grapes,60.0,80.0,40.0,10-26-26
37.7,26.4,50.3,red,sweet potato,68.0,82.6,40.0,DAP
28.2,57.5,30.7,alluvial,banana,100.0,200.0,40.0,10-26-26
22.6,35.0,29.0,alluvial,sorghum,80.0,89.3,40.0,DAP
17.8,55.8,21.5,black,banana,135.2,200.0,40.0,10-26-26
27.2,54.3,41.0,clay,coffee,139.6,86.3,40.0,DAP
27.1,70.8,36.5,black,wheat,135.5,194.6,51.0,No Fertilizer Needed
38.9,63.8,51.7,red,watermelon,84.5,60.0,40.0,10-26-26
23.1,51.4,57.5,red,groundnut,65.5,70.3,40.0,DAP
19.6,50.2,17.4,black,sorghum,138.8,197.7,40.0,No Fertilizer Needed
31.8,68.0,47.1,alluvial,tomato,130.0,100.0,50.0,10-26-26
10.1,21.4,37.4,sandy,tomato,100.0,100.0,50.0,Urea
17.2,27.8,10.2,black,watermelon,103.2,168.0,40.0,No Fertilizer Needed
17.6,48.4,10.1,clay,maize,141.3,62.9,59.5,No Fertilizer Needed
28.8,77.4,16.9,alluvial,coffee,100.0,108.8,47.3,Urea
26.0,74.1,46.3,alluvial,coffee,117.7,76.9,40.0,No Fertilizer Needed
20.1,58.0,52.1,alluvial,sweet potato,60.0,123.9,44.6,Urea
40.0,47.2,12.0,black,onion,90.0,176.6,40.0,Urea
18.3,35.3,31.7,red,coffee,100.0,60.0,40.0,10-26-26
37.9,56.6,14.3,clay,chickpea,75.5,125.1,48.2,No Fertilizer Needed
25.0,73.1,58.1,loamy,groundnut,69.8,49.2,43.2,No Fertilizer Needed
10.4,45.4,26.2,alluvial,groundnut,68.8,44.7,40.0,No Fertilizer Needed
38.3,62.5,22.5,black,mango,110.1,179.5,43.9,No Fertilizer Needed
14.4,23.8,12.9,black,onion,90.0,160.3,50.5,Urea
33.1,83.7,44.4,alluvial,sugarcane,150.0,62.0,60.0,Urea
37.7,40.2,10.1,red,chickpea,96.4,33.8,40.0,No Fertilizer Needed
36.6,54.8,44.4,red,grapes,92.6,84.8,40.0,DAP
39.1,48.8,18.0,alluvial,grapes,136.2,82.9,40.0,No Fertilizer Needed
12.6,63.4,59.6,loamy,rice,120.0,87.6,60.0,DAP
13.5,49.3,13.5,red,cotton,90.0,53.6,45.0,Urea
18.6,80.6,29.9,clay,coffee,182.3,120.2,40.0,No Fertilizer Needed
17.9,48.6,12.7,clay,soybean,80.3,68.6,40.0,No Fertilizer Needed
12.7,81.5,55.4,clay,maize,90.1,116.4,61.7,No Fertilizer Needed
12.1,26.3,11.5,black,beans,144.0,159.6,53.0,No Fertilizer Needed
32.1,50.5,26.3,black,rice,149.4,161.6,60.0,DAP
21.5,23.2,53.8,loamy,groundnut,101.0,108.4,40.8,No Fertilizer Needed
35.6,41.0,51.3,sandy,onion,90.0,60.0,40.0,Urea
25.0,72.0,41.3,loamy,rice,120.0,71.9,60.0,Urea
17.0,59.1,31.1,loamy,sugarcane,150.0,60.0,60.0,Urea
32.5,28.8,32.9,clay,mango,191.6,163.5,38.7,No Fertilizer Needed
35.4,69.3,29.4,black,sorghum,85.9,117.0,43.7,No Fertilizer Needed
18.3,25.4,56.3,sandy,sugarcane,150.0,60.0,60.0,Urea
25.3,79.1,49.5,black,sweet potato,79.8,80.0,40.0,10-26-26
11.8,34.5,10.8,red,potato,120.0,100.0,60.0,Urea
27.0,89.5,58.7,red,banana,100.0,200.0,40.0,10-26-26
11.6,70.8,53.9,loamy,tomato,109.9,106.1,50.0,DAP
20.1,64.6,52.2,clay,sugarcane,150.0,70.9,60.0,DAP
33.6,21.2,30.0,red,groundnut,78.1,74.9,40.0,No Fertilizer Needed
13.0,69.7,34.7,clay,maize,89.4,112.3,45.8,No Fertilizer Needed
10.1,66.8,21.7,sandy,chickpea,31.1,56.5,40.0,DAP
34.2,70.7,36.4,red,sorghum,80.0,67.7,40.0,Urea
17.8,74.2,27.4,black,watermelon,80.0,68.9,40.0,DAP
34.5,46.0,19.8,sandy,maize,80.0,53.7,40.0,DAP
13.6,48.1,25.5,clay,soybean,163.4,53.0,44.8,No Fertilizer Needed
14.3,69.9,42.1,black,soybean,102.0,70.9,40.0,No Fertilizer Needed
40.0,34.1,39.7,clay,potato,137.4,120.5,60.0,DAP
12.7,39.3,56.9,clay,wheat,100.0,105.9,62.4,Urea
13.2,68.3,47.4,sandy,cotton,90.0,50.4,45.0,DAP
33.4,27.3,41.5,clay,onion,115.4,138.1,62.7,No Fertilizer Needed
31.5,88.4,59.5,alluvial,grapes,115.9,94.4,40.0,No Fertilizer Needed
24.0,56.7,53.4,alluvial,banana,135.3,200.0,40.0,10-26-26
16.7,57.1,45.3,loamy,chickpea,44.0,76.9,41.7,No Fertilizer Needed
25.7,20.2,16.9,black,pigeon peas,98.1,159.5,46.0,No Fertilizer Needed
38.4,27.4,11.4,clay,chickpea,156.2,121.8,40.0,No Fertilizer Needed
36.8,67.4,54.0,sandy,sugarcane,150.0,60.0,60.0,Urea
26.1,54.0,51.9,clay,pearl millet,68.4,115.5,60.5,No Fertilizer Needed
15.5,40.1,10.7,clay,cotton,160.6,140.7,45.7,No Fertilizer Needed
10.9,31.9,22.8,red,chickpea,90.1,83.3,40.0,DAP
38.9,31.4,51.2,black,tomato,100.0,197.1,50.0,DAP
32.9,58.6,52.3,alluvial,tea,120.0,80.0,40.0,Urea
30.5,24.6,41.0,alluvial,chickpea,57.0,130.4,40.0,No Fertilizer Needed
32.5,81.4,17.1,alluvial,grapes,76.9,117.5,40.6,No Fertilizer Needed
21.7,20.3,56.4,sandy,banana,100.0,200.0,40.0,10-26-26
33.0,82.5,17.8,red,beans,88.8,78.4,40.0,No Fertilizer Needed
36.0,60.5,24.4,red,tea,120.0,80.0,40.0,10-26-26
37.4,71.7,40.0,loamy,rice,120.0,58.7,60.0,DAP
14.4,45.8,13.6,clay,soybean,127.3,143.3,40.0,No Fertilizer Needed
30.9,48.3,49.7,black,sweet potato,73.3,146.0,50.0,No Fertilizer Needed
19.3,26.4,10.2,sandy,mango,60.0,55.2,30.0,Urea
17.8,89.6,34.5,black,pearl millet,135.1,120.3,39.4,No Fertilizer Needed
24.2,58.6,26.0,loamy,cotton,110.8,45.3,45.0,No Fertilizer Needed
37.2,43.1,14.9,black,maize,80.0,139.0,40.0,DAP
20.2,38.2,28.8,clay,sorghum,189.7,128.0,40.0,No Fertilizer Needed
14.8,71.4,10.9,black,tea,120.0,165.4,40.0,Urea
22.7,52.4,17.1,loamy,grapes,74.2,80.0,40.0,10-26-26
34.8,52.5,28.1,clay,tomato,171.7,106.6,55.0,No Fertilizer Needed
24.4,70.6,20.8,sandy,beans,42.9,40.0,40.0,DAP
36.7,40.8,13.6,sandy,rice,120.0,52.8,60.0,Urea
21.5,31.3,18.6,sandy,pigeon peas,32.7,51.8,40.0,DAP
36.8,33.0,35.8,sandy,watermelon,80.0,60.0,40.0,DAP
10.3,65.7,28.9,sandy,groundnut,30.3,40.0,40.0,10-26-26
16.2,58.4,56.0,loamy,tomato,100.0,100.0,50.0,10-26-26
36.8,50.2,35.2,sandy,sugarcane,150.0,61.3,60.0,Urea
25.5,85.5,59.7,loamy,rice,120.0,40.0,60.0,DAP
33.3,38.2,27.3,loamy,mango,60.0,97.6,30.0,Urea
16.0,49.3,14.2,black,sugarcane,150.0,123.7,60.0,DAP
19.4,67.7,46.9,clay,groundnut,118.6,105.8,40.0,No Fertilizer Needed
25.0,43.7,22.7,black,tea,120.0,158.1,40.0,DAP
34.9,56.9,17.4,sandy,rice,120.0,40.0,60.0,Urea
31.9,32.6,45.3,black,sugarcane,150.0,128.1,60.0,Urea
35.1,78.1,42.6,clay,cotton,129.2,161.5,48.3,No Fertilizer Needed
14.9,74.6,17.9,black,cotton,141.7,102.0,45.0,No Fertilizer Needed
27.3,36.3,28.7,black,sweet potato,147.7,192.0,48.8,No Fertilizer Needed
27.5,76.5,19.4,sandy,rice,120.0,65.8,60.0,DAP
10.4,89.8,54.5,red,coffee,100.0,64.9,40.0,Urea
22.7,21.8,13.6,clay,maize,125.7,54.7,60.9,No Fertilizer Needed
22.0,33.6,54.4,clay,tomato,100.0,100.0,50.0,10-26-26
27.5,34.6,30.7,loamy,wheat,100.0,56.0,50.0,DAP
35.6,80.4,32.0,sandy,coffee,100.0,60.0,40.0,Urea
10.2,35.6,38.1,red,soybean,81.5,53.4,40.0,No Fertilizer Needed
36.4,63.1,40.6,sandy,wheat,100.0,52.4,50.0,DAP
28.1,28.9,45.0,alluvial,soybean,142.2,90.7,40.0,No Fertilizer Needed
36.8,28.3,29.4,sandy,maize,80.0,64.9,40.0,DAP
11.8,78.1,45.9,black,coffee,100.0,174.2,41.7,Urea
26.6,41.3,58.9,sandy,chickpea,47.5,54.7,40.0,DAP
10.7,70.6,35.3,loamy,coffee,100.0,60.0,40.0,10-26-26
32.6,79.3,11.1,loamy,pearl millet,60.0,88.6,30.0,DAP
38.8,79.1,39.8,red,cotton,90.0,92.5,45.0,Urea
28.6,39.6,37.1,sandy,banana,100.0,200.0,40.0,10-26-26
38.7,37.3,18.7,loamy,potato,128.2,100.0,60.0,10-26-26
37.2,76.4,27.2,loamy,sugarcane,150.0,101.4,60.0,DAP
18.5,75.7,44.1,loamy,soybean,45.0,78.6,40.0,No Fertilizer Needed
18.5,74.8,41.2,red,sweet potato,82.5,90.6,40.0,DAP
21.8,31.4,31.3,sandy,banana,100.0,200.0,40.0,10-26-26
16.9,28.8,58.3,alluvial,sweet potato,71.8,80.0,40.0,10-26-26
23.3,43.3,39.9,clay,coffee,105.3,120.1,60.4,No Fertilizer Needed
13.5,37.0,34.8,clay,sugarcane,150.0,87.3,60.0,Urea
14.8,83.4,29.2,loamy,grapes,95.6,83.1,40.0,No Fertilizer Needed
37.1,43.9,59.3,sandy,coffee,100.0,60.0,40.0,Urea
16.9,53.7,21.6,alluvial,maize,84.6,118.9,47.6,No Fertilizer Needed
19.6,66.7,35.4,black,groundnut,145.4,76.9,40.0,No Fertilizer Needed
10.8,63.5,16.0,alluvial,sugarcane,150.0,60.0,60.0,DAP
29.8,81.6,55.1,sandy,coffee,100.0,60.0,40.0,Urea
13.2,44.8,21.5,alluvial,potato,120.0,100.0,60.0,10-26-26
33.2,27.0,42.0,alluvial,tomato,100.0,100.0,50.0,10-26-26
37.5,52.3,17.0,black,chickpea,97.9,113.5,54.0,No Fertilizer Needed
14.6,26.5,37.3,sandy,groundnut,52.9,56.9,40.0,DAP
38.0,75.4,39.5,alluvial,mango,117.3,69.2,48.5,No Fertilizer Needed
24.8,50.2,41.7,black,sweet potato,136.1,91.2,40.0,No Fertilizer Needed
27.7,89.0,31.5,sandy,soybean,25.3,63.4,40.0,DAP
24.0,58.0,24.5,loamy,potato,120.0,100.0,60.0,DAP
33.6,45.1,36.4,red,beans,44.5,43.1,40.0,DAP
23.1,75.6,16.7,alluvial,mango,122.4,87.7,30.0,No Fertilizer Needed
13.8,60.9,18.4,black,watermelon,81.0,168.3,40.0,DAP
21.2,75.0,29.6,alluvial,mango,99.7,120.3,30.0,No Fertilizer Needed
26.0,44.7,49.8,clay,rice,189.1,137.7,60.0,No Fertilizer Needed
15.2,48.8,39.4,black,banana,100.0,200.0,40.0,10-26-26
17.4,39.1,24.4,sandy,potato,120.0,100.0,60.0,Urea
29.7,47.6,51.6,alluvial,tea,120.0,80.0,40.0,DAP
34.8,23.7,39.0,loamy,groundnut,80.7,70.8,40.0,DAP
11.2,70.2,40.7,alluvial,banana,100.0,200.0,41.4,10-26-26
32.9,57.7,18.9,loamy,soybean,56.4,42.0,40.0,No Fertilizer Needed
21.5,20.4,12.3,sandy,coffee,100.0,60.0,40.0,Urea
11.1,48.0,30.0,alluvial,pearl millet,135.5,116.8,41.0,No Fertilizer Needed
39.3,80.9,29.5,black,wheat,100.0,189.8,50.0,Urea
27.2,36.0,18.7,clay,rice,120.0,145.4,60.0,DAP
35.7,67.1,20.3,sandy,pigeon peas,60.0,39.5,40.0,DAP
38.1,63.2,24.2,alluvial,rice,120.0,54.3,60.0,Urea
13.0,44.4,55.0,alluvial,tomato,100.0,100.0,50.0,10-26-26
24.1,82.6,36.2,black,potato,120.0,187.0,60.0,DAP
35.8,34.6,22.6,black,wheat,100.0,69.1,50.0,Urea
34.3,53.1,52.9,black,groundnut,59.5,65.7,40.0,No Fertilizer Needed
28.6,59.5,18.6,black,maize,122.2,85.8,40.0,DAP
23.4,38.7,23.4,sandy,sweet potato,60.0,80.0,40.0,10-26-26
33.9,55.1,29.4,loamy,onion,90.0,109.8,40.0,Urea
36.2,74.1,28.5,loamy,potato,120.0,100.0,60.0,Urea
11.2,68.2,18.6,red,sweet potato,66.3,80.0,40.0,10-26-26
39.4,20.2,26.9,clay,beans,130.6,152.1,40.0,No Fertilizer Needed
38.3,32.2,29.5,alluvial,pearl millet,72.7,95.1,30.0,No Fertilizer Needed
27.4,35.4,36.7,clay,rice,120.0,86.8,60.0,DAP
22.3,26.6,21.1,alluvial,beans,94.8,65.6,46.3,No Fertilizer Needed
11.5,70.9,14.1,black,tomato,128.0,193.0,50.0,No Fertilizer Needed
17.7,49.0,33.4,black,grapes,120.3,94.6,40.0,No Fertilizer Needed
21.0,40.8,44.7,clay,sweet potato,133.1,136.5,57.7,No Fertilizer Needed
38.2,30.4,33.8,clay,coffee,156.9,64.9,47.0,No Fertilizer Needed
20.0,68.8,42.5,loamy,sorghum,117.4,56.8,40.0,DAP
22.4,81.8,11.7,loamy,soybean,122.9,53.6,40.0,No Fertilizer Needed
27.8,37.2,11.4,black,groundnut,99.7,91.5,40.0,No Fertilizer Needed
31.0,82.1,16.0,black,watermelon,147.0,87.8,40.0,No Fertilizer Needed
37.3,65.0,48.8,black,onion,113.5,124.0,46.4,No Fertilizer Needed
22.9,35.3,48.0,red,beans,77.1,40.0,40.0,No Fertilizer Needed
27.2,34.3,44.0,sandy,pearl millet,60.0,48.8,30.0,Urea
39.6,21.7,52.2,black,sorghum,132.9,177.5,41.4,No Fertilizer Needed
19.1,29.7,51.4,alluvial,pigeon peas,113.2,100.3,40.0,No Fertilizer Needed
32.9,73.5,37.3,black,sweet potato,91.2,80.0,44.6,No Fertilizer Needed
15.6,24.3,13.5,sandy,watermelon,80.0,64.3,40.0,DAP
15.7,76.7,39.1,black,rice,129.5,146.1,60.0,DAP
34.5,85.1,34.5,red,pigeon peas,69.4,53.3,40.0,DAP
23.9,52.0,55.7,sandy,tomato,100.0,100.0,50.0,Urea
15.1,61.1,17.9,loamy,tea,120.0,80.0,40.0,Urea
39.2,26.1,48.6,sandy,pigeon peas,64.1,65.5,40.0,DAP
10.6,39.8,48.8,alluvial,tea,120.0,80.0,40.0,10-26-26
15.4,63.2,51.0,red,watermelon,80.0,60.0,40.0,DAP
14.9,90.0,21.6,red,tea,120.0,80.0,40.0,10-26-26
30.9,74.8,44.7,clay,soybean,174.0,134.0,40.0,No Fertilizer Needed
24.1,80.2,10.3,black,cotton,115.6,99.6,53.3,No Fertilizer Needed
13.4,81.8,36.4,alluvial,soybean,129.7,124.9,41.4,No Fertilizer Needed
29.5,37.7,48.6,black,cotton,145.7,184.7,45.0,No Fertilizer Needed
12.8,20.1,57.0,red,beans,83.8,40.0,40.0,10-26-26
22.4,40.9,32.3,sandy,tea,120.0,80.0,40.0,Urea
29.2,80.6,53.0,red,wheat,100.0,67.2,50.0,DAP
26.5,65.6,48.5,black,tea,136.5,107.0,49.1,No Fertilizer Needed
35.5,52.0,35.8,alluvial,rice,120.0,127.6,60.0,DAP
29.4,64.2,14.4,alluvial,potato,120.0,126.3,60.0,DAP
31.6,81.9,29.2,clay,pigeon peas,77.9,98.2,57.0,No Fertilizer Needed
26.7,57.1,52.0,clay,sugarcane,150.0,60.0,60.0,DAP
15.8,83.1,23.2,black,potato,120.0,143.3,60.0,DAP
15.5,37.7,59.9,alluvial,beans,111.8,123.0,45.3,No Fertilizer Needed
10.3,72.2,50.5,sandy,maize,80.0,30.0,40.0,DAP
22.2,21.3,14.5,sandy,grapes,62.7,80.0,40.0,10-26-26
15.5,83.7,38.5,clay,soybean,117.7,131.7,57.7,No Fertilizer Needed
21.3,73.3,10.0,red,soybean,93.5,56.8,40.0,No Fertilizer Needed
19.3,44.6,21.1,alluvial,sugarcane,150.0,109.9,60.0,DAP
33.7,74.5,23.9,black,sweet potato,60.0,117.0,40.0,DAP
26.4,28.3,53.7,red,groundnut,70.0,48.3,40.0,No Fertilizer Needed
38.2,48.0,17.6,loamy,grapes,60.0,80.0,40.0,DAP
34.2,62.3,41.2,black,watermelon,104.5,72.9,40.0,DAP
19.3,77.2,58.4,red,grapes,89.2,80.0,40.0,10-26-26
15.6,56.7,19.2,loamy,wheat,128.5,44.7,50.0,DAP
21.9,87.7,57.4,black,watermelon,108.8,88.5,40.0,No Fertilizer Needed
28.3,61.3,54.5,black,grapes,112.1,142.4,48.3,No Fertilizer Needed
26.4,35.1,47.6,alluvial,tea,120.0,80.0,44.9,Urea
31.3,51.6,19.4,black,sorghum,145.2,103.6,40.0,No Fertilizer Needed
25.8,23.4,57.4,loamy,soybean,114.7,96.0,40.9,No Fertilizer Needed
16.0,57.0,19.5,loamy,cotton,110.8,109.3,45.0,DAP
10.9,82.8,24.5,clay,watermelon,80.0,131.1,65.0,Urea
35.2,70.7,57.2,sandy,watermelon,80.0,60.0,40.0,DAP
36.1,71.2,38.2,clay,soybean,92.4,75.5,40.0,No Fertilizer Needed
19.6,83.1,52.2,black,coffee,100.0,145.7,40.0,DAP
19.8,67.0,24.9,alluvial,onion,117.9,104.8,40.0,No Fertilizer Needed
19.9,87.9,42.4,clay,banana,100.0,200.0,40.0,10-26-26
27.1,53.9,31.3,clay,soybean,145.2,122.5,57.0,No Fertilizer Needed
37.2,48.0,55.8,red,groundnut,69.9,83.9,40.0,No Fertilizer Needed
39.6,45.9,36.7,alluvial,wheat,131.2,101.3,50.0,DAP
38.1,51.4,30.4,alluvial,soybean,55.3,93.5,40.0,No Fertilizer Needed
32.7,65.6,46.6,sandy,pearl millet,64.4,59.1,30.0,DAP
33.9,41.5,22.9,sandy,banana,100.0,200.0,40.0,10-26-26
24.5,63.3,52.5,sandy,pigeon peas,25.4,43.1,40.0,DAP
15.1,54.7,58.5,alluvial,tomato,100.0,110.2,50.0,Urea
39.0,30.3,26.7,sandy,pigeon peas,49.0,47.9,40.0,DAP
15.9,53.9,20.5,red,maize,80.0,43.9,40.0,Urea
18.3,51.4,37.5,loamy,banana,100.0,200.0,40.0,10-26-26
38.8,49.1,16.4,alluvial,chickpea,67.5,125.1,49.0,No Fertilizer Needed
35.1,48.9,13.8,alluvial,rice,120.0,84.4,60.0,DAP
26.7,74.7,27.9,alluvial,wheat,100.0,101.2,50.0,DAP
20.4,38.8,29.2,red,sweet potato,97.1,86.4,40.0,DAP
25.3,44.1,37.2,loamy,sweet potato,60.0,80.0,40.0,10-26-26
18.1,76.1,29.6,loamy,chickpea,74.9,43.8,40.0,No Fertilizer Needed
29.4,77.5,10.1,clay,watermelon,101.5,152.9,47.5,No Fertilizer Needed
19.3,82.5,15.9,alluvial,rice,120.0,110.5,60.0,DAP
26.4,32.5,50.2,alluvial,tea,120.0,80.0,40.0,Urea
31.9,36.7,28.6,alluvial,potato,125.5,103.6,60.0,DAP
39.2,72.1,43.0,alluvial,groundnut,97.6,77.3,40.0,No Fertilizer Needed
30.9,26.3,55.1,red,potato,120.0,100.0,60.0,Urea
17.1,70.5,16.6,alluvial,tomato,100.0,130.7,50.0,Urea
35.5,55.2,35.4,loamy,banana,100.0,200.0,40.0,10-26-26
31.6,62.4,34.1,red,wheat,100.0,40.0,50.0,DAP
13.5,69.0,14.6,alluvial,pigeon peas,127.3,98.6,43.5,No Fertilizer Needed
12.4,34.0,52.8,sandy,banana,100.0,200.0,40.0,10-26-26
18.3,43.7,12.4,red,mango,60.0,44.1,30.0,Urea
27.8,48.2,24.8,clay,cotton,124.4,163.6,51.8,No Fertilizer Needed
19.4,62.0,33.5,clay,sugarcane,150.0,83.2,60.0,Urea
24.4,68.9,49.5,loamy,groundnut,119.7,85.9,40.0,No Fertilizer Needed
36.9,25.6,47.5,alluvial,sugarcane,150.0,116.1,60.0,Urea
31.9,60.4,31.1,loamy,coffee,113.3,109.8,40.0,No Fertilizer Needed
15.4,42.9,47.9,black,sugarcane,150.0,94.3,60.0,DAP
32.5,25.2,36.7,sandy,rice,120.0,57.6,60.0,Urea
16.5,47.2,30.1,clay,chickpea,107.6,96.8,57.6,No Fertilizer Needed
21.9,50.4,10.4,black,wheat,100.0,182.8,50.0,Urea
29.0,38.6,10.4,alluvial,maize,98.6,119.4,40.0,DAP
27.8,89.2,12.9,clay,coffee,163.0,68.6,49.8,No Fertilizer Needed
28.2,43.7,44.4,clay,sugarcane,166.6,94.2,60.0,DAP
27.9,36.2,15.6,alluvial,chickpea,108.8,77.3,40.0,No Fertilizer Needed
31.5,50.1,16.7,red,wheat,100.0,86.5,50.0,DAP
29.8,38.0,23.7,loamy,pearl millet,98.7,38.3,42.6,No Fertilizer Needed
26.7,62.3,44.7,alluvial,banana,135.8,200.0,40.0,10-26-26
28.9,28.5,37.4,clay,sweet potato,115.6,112.1,49.3,No Fertilizer Needed
32.9,47.9,30.3,loamy,banana,120.0,200.0,40.0,10-26-26
24.8,54.7,25.7,clay,sugarcane,150.0,161.6,60.0,DAP
34.3,78.8,25.5,clay,onion,120.1,85.8,41.1,No Fertilizer Needed
32.7,83.1,30.3,sandy,beans,26.9,65.7,40.0,DAP
21.0,25.0,57.7,red,grapes,77.5,80.0,40.0,10-26-26
22.7,76.6,25.8,clay,beans,70.3,116.9,44.7,No Fertilizer Needed
15.4,41.2,20.5,sandy,grapes,60.0,80.0,40.0,10-26-26
21.3,38.5,47.3,alluvial,wheat,100.0,70.8,50.0,Urea
11.6,70.6,16.2,red,chickpea,94.5,74.9,40.0,DAP
27.3,47.9,58.2,alluvial,sorghum,136.8,78.4,44.4,No Fertilizer Needed
19.9,82.0,37.7,black,tomato,100.0,145.0,50.0,DAP
30.1,52.2,37.3,alluvial,groundnut,46.2,46.4,40.0,No Fertilizer Needed
39.8,68.6,52.4,sandy,potato,120.0,100.0,60.0,10-26-26
13.0,33.0,11.3,alluvial,rice,120.0,61.5,60.0,DAP
31.2,68.9,20.6,alluvial,sugarcane,150.0,131.8,60.0,DAP
17.8,33.0,38.0,loamy,watermelon,80.0,60.0,40.0,DAP
21.3,80.2,42.6,black,watermelon,80.0,187.0,40.0,DAP
14.8,70.5,53.4,alluvial,tea,120.0,80.0,40.0,DAP
27.3,37.6,59.6,clay,potato,120.0,100.0,60.0,Urea
18.4,29.7,58.1,red,potato,120.0,100.0,60.0,DAP
10.3,67.1,26.6,red,sugarcane,150.0,88.4,60.0,Urea
36.9,24.0,56.3,sandy,mango,60.0,48.4,30.0,Urea
26.5,35.5,11.5,sandy,maize,80.0,33.8,40.0,DAP
30.2,32.9,47.9,sandy,soybean,65.7,40.0,40.0,10-26-26
23.5,52.7,20.2,black,sugarcane,150.0,131.3,60.0,Urea
22.1,40.9,33.9,black,wheat,146.2,91.0,50.0,DAP
17.1,75.8,26.8,clay,grapes,105.3,142.1,49.1,No Fertilizer Needed
18.6,71.0,11.9,alluvial,sugarcane,150.0,107.5,60.0,Urea
18.1,67.3,53.4,black,sugarcane,150.0,131.4,60.0,Urea
22.6,46.0,56.3,black,onion,137.4,84.6,40.0,No Fertilizer Needed
31.2,33.4,35.4,sandy,wheat,100.0,56.7,50.0,DAP
38.4,71.0,24.1,loamy,watermelon,82.3,71.4,40.0,DAP
13.1,84.8,59.0,sandy,coffee,100.0,60.0,40.0,Urea
31.2,78.9,39.9,red,coffee,100.0,79.2,40.0,Urea
